bandit,reward,algorithm
4,2.7515885993670643,thompson-sampling
4,5.217357090484235,thompson-sampling
4,3.714108872915475,thompson-sampling
4,2.004879286886262,thompson-sampling
4,5.163124401493717,thompson-sampling
4,4.560668233549314,thompson-sampling
4,5.043992835983235,thompson-sampling
4,3.385499799055723,thompson-sampling
4,3.219179369530819,thompson-sampling
4,3.6579636177021855,thompson-sampling
4,5.359103525730073,thompson-sampling
4,4.82228216995118,thompson-sampling
4,4.320114959827319,thompson-sampling
4,5.377642542102411,thompson-sampling
4,4.3297345914855745,thompson-sampling
4,5.0929406602784795,thompson-sampling
4,4.033199341191348,thompson-sampling
4,1.620005706284442,thompson-sampling
4,3.829149068655903,thompson-sampling
4,3.8289496602061805,thompson-sampling
4,4.932864632417883,thompson-sampling
4,2.786126310217155,thompson-sampling
4,4.890951032270287,thompson-sampling
4,4.3872679127789125,thompson-sampling
4,5.612610033919026,thompson-sampling
4,2.857000357412353,thompson-sampling
4,2.0744994071593545,thompson-sampling
4,3.9709821797728324,thompson-sampling
4,4.921623447306324,thompson-sampling
4,3.240505304881634,thompson-sampling
4,4.537170927498887,thompson-sampling
4,5.30962177886849,thompson-sampling
4,3.595256330399256,thompson-sampling
4,4.232103770249065,thompson-sampling
4,4.0761869372552235,thompson-sampling
4,4.688767495203766,thompson-sampling
4,3.6637959079635793,thompson-sampling
4,4.139144337242823,thompson-sampling
4,4.779523847135589,thompson-sampling
4,4.020822616907696,thompson-sampling
4,3.490050607544129,thompson-sampling
4,2.683320206354428,thompson-sampling
4,5.113698112621384,thompson-sampling
4,6.080901226704078,thompson-sampling
4,3.0300288413962235,thompson-sampling
4,3.2381739684661164,thompson-sampling
4,4.035899062963623,thompson-sampling
4,4.467124221893327,thompson-sampling
4,3.84798675051819,thompson-sampling
4,3.054835931742077,thompson-sampling
4,5.662770611323547,thompson-sampling
4,3.7669221586544896,thompson-sampling
4,3.168950463850737,thompson-sampling
4,4.393676448933042,thompson-sampling
4,4.769620347747526,thompson-sampling
4,2.7776087786348507,thompson-sampling
4,4.820256318473044,thompson-sampling
4,5.319155674544035,thompson-sampling
4,4.034145799948662,thompson-sampling
4,5.628739377844597,thompson-sampling
4,5.394418378278415,thompson-sampling
4,5.167570978488506,thompson-sampling
4,1.3171370584048305,thompson-sampling
4,4.621596678372627,thompson-sampling
4,2.790881189359617,thompson-sampling
4,4.240214057740707,thompson-sampling
4,4.480901213567364,thompson-sampling
4,3.6912198657338786,thompson-sampling
4,3.169591872026689,thompson-sampling
4,3.7252853827248065,thompson-sampling
4,5.818302715766868,thompson-sampling
4,3.67714182699716,thompson-sampling
4,4.8452603581818625,thompson-sampling
4,2.977105121890761,thompson-sampling
4,2.8674193814301048,thompson-sampling
4,3.2807878246589994,thompson-sampling
4,3.2806608071003582,thompson-sampling
4,3.2686517452158492,thompson-sampling
4,3.2008945969200164,thompson-sampling
4,4.024035959839291,thompson-sampling
4,3.6670183986230054,thompson-sampling
4,3.258732092805952,thompson-sampling
4,3.85327510776713,thompson-sampling
4,6.729228009421064,thompson-sampling
4,5.964530701604055,thompson-sampling
4,2.2834639145566134,thompson-sampling
4,2.3533492887407705,thompson-sampling
4,3.3089242182880834,thompson-sampling
4,4.6239954930431,thompson-sampling
4,3.3955418134128372,thompson-sampling
4,3.9194529723107947,thompson-sampling
4,3.808990371356298,thompson-sampling
4,3.7787030919951605,thompson-sampling
4,3.6916584541849913,thompson-sampling
4,3.4647126995217943,thompson-sampling
4,3.064805422776044,thompson-sampling
4,4.25419028800387,thompson-sampling
4,3.3689474210941417,thompson-sampling
4,3.9968229855569515,thompson-sampling
4,3.998991710895148,thompson-sampling
4,4.043766539719603,thompson-sampling
4,5.025879244730383,thompson-sampling
4,4.375852901347861,thompson-sampling
4,3.0781048724618927,thompson-sampling
4,4.467112968016103,thompson-sampling
4,3.0671508351217813,thompson-sampling
4,4.656072319774434,thompson-sampling
4,5.042167285332097,thompson-sampling
4,4.800293641143963,thompson-sampling
4,3.0146306623584307,thompson-sampling
4,3.3204787167469556,thompson-sampling
4,3.5424674417172892,thompson-sampling
4,4.352721606612373,thompson-sampling
4,4.192208713854321,thompson-sampling
4,5.12228829671391,thompson-sampling
4,3.3055463771142817,thompson-sampling
4,4.065657286648126,thompson-sampling
4,2.032019302805697,thompson-sampling
4,3.603518598283721,thompson-sampling
4,2.004566470312319,thompson-sampling
4,4.729197695828715,thompson-sampling
4,3.192739757604556,thompson-sampling
4,3.5348107041636965,thompson-sampling
4,5.013866598053141,thompson-sampling
4,4.259780023695189,thompson-sampling
4,4.215415354365236,thompson-sampling
4,3.78134289247769,thompson-sampling
4,5.848378898188705,thompson-sampling
4,4.612282334098415,thompson-sampling
4,4.017685521317096,thompson-sampling
4,3.4026203940984945,thompson-sampling
4,3.322300627708823,thompson-sampling
4,4.068264977957518,thompson-sampling
4,5.654424805977031,thompson-sampling
4,4.878564574983188,thompson-sampling
4,2.691265131149113,thompson-sampling
4,4.964133501251674,thompson-sampling
4,3.85583560769607,thompson-sampling
4,3.615071091231082,thompson-sampling
4,4.814249623350984,thompson-sampling
4,5.222777321063928,thompson-sampling
4,3.3681737794583455,thompson-sampling
4,4.139521886410179,thompson-sampling
4,6.050544264538071,thompson-sampling
4,3.7490686864752427,thompson-sampling
4,4.594097015263853,thompson-sampling
4,1.5815922334708228,thompson-sampling
4,3.359201411203415,thompson-sampling
4,4.795407157812348,thompson-sampling
4,4.899200763554833,thompson-sampling
4,5.392585138335582,thompson-sampling
4,4.150262659510335,thompson-sampling
4,5.834701127149667,thompson-sampling
4,3.894843820539919,thompson-sampling
4,5.000900102120973,thompson-sampling
4,2.893209247068615,thompson-sampling
4,2.9895085338259095,thompson-sampling
4,2.7526579205763397,thompson-sampling
4,4.403216517436013,thompson-sampling
4,5.605835594714352,thompson-sampling
4,4.562782209017028,thompson-sampling
4,4.499981647743437,thompson-sampling
4,5.4293833938041836,thompson-sampling
4,3.9384999756878876,thompson-sampling
4,4.413295503800698,thompson-sampling
4,5.24093690515629,thompson-sampling
4,3.6645024197837293,thompson-sampling
4,4.292574873023333,thompson-sampling
4,5.057622882979098,thompson-sampling
4,3.8801633944693457,thompson-sampling
4,4.890381836285532,thompson-sampling
4,4.54786849689979,thompson-sampling
4,3.5774107091193303,thompson-sampling
4,4.904734964462037,thompson-sampling
4,5.221564069994849,thompson-sampling
4,3.9914059748591364,thompson-sampling
4,4.624501479207138,thompson-sampling
4,2.8643445226877122,thompson-sampling
4,3.5434888652861694,thompson-sampling
4,5.616150920754521,thompson-sampling
4,3.195691964694039,thompson-sampling
4,2.393295163233768,thompson-sampling
4,4.214634051906741,thompson-sampling
4,3.9408272516216125,thompson-sampling
4,5.0059714982011645,thompson-sampling
4,4.799483533870274,thompson-sampling
4,2.618341950876813,thompson-sampling
4,3.4266284142771077,thompson-sampling
4,3.4550624396048524,thompson-sampling
4,2.8807758269617203,thompson-sampling
4,4.143717948973496,thompson-sampling
4,4.1280779667093315,thompson-sampling
4,4.3054658905635925,thompson-sampling
4,3.169888828401503,thompson-sampling
4,2.035170875597837,thompson-sampling
4,5.071379980765305,thompson-sampling
4,3.5304591714435483,thompson-sampling
4,4.040390053981443,thompson-sampling
4,2.7464052111097343,thompson-sampling
4,4.100574589110488,thompson-sampling
4,5.586157670784595,thompson-sampling
4,2.8791630388516096,thompson-sampling
4,4.085732243608995,thompson-sampling
4,2.999193880778897,thompson-sampling
4,3.6954011928615844,thompson-sampling
4,3.4436849217455903,thompson-sampling
4,4.446715790874765,thompson-sampling
4,3.547264526411902,thompson-sampling
4,5.247769718292824,thompson-sampling
4,3.141456715590847,thompson-sampling
4,3.1689433151580406,thompson-sampling
4,4.119556183121005,thompson-sampling
4,3.1463849645751645,thompson-sampling
4,3.9759261931493017,thompson-sampling
4,4.04343681879189,thompson-sampling
4,3.9290854569642497,thompson-sampling
4,5.412251185265886,thompson-sampling
4,4.453183341997327,thompson-sampling
4,4.775799225272808,thompson-sampling
4,4.9768096657658285,thompson-sampling
4,3.9596593690652386,thompson-sampling
4,5.229151970353717,thompson-sampling
4,3.954345714233872,thompson-sampling
4,4.401599383254353,thompson-sampling
4,3.114612519382726,thompson-sampling
4,1.9579038966937543,thompson-sampling
4,4.4529393995177085,thompson-sampling
4,4.5736507557866695,thompson-sampling
4,3.6863533394704766,thompson-sampling
4,5.216414039523602,thompson-sampling
4,5.410927327991577,thompson-sampling
4,3.9032254894068292,thompson-sampling
4,3.906369117785116,thompson-sampling
4,3.4752105516908967,thompson-sampling
4,5.5707290482006355,thompson-sampling
4,2.0774093048166775,thompson-sampling
4,4.380826126729553,thompson-sampling
4,5.095879736132828,thompson-sampling
4,4.420131561705603,thompson-sampling
4,3.1335019274447706,thompson-sampling
4,5.026924741291413,thompson-sampling
4,4.320181754937597,thompson-sampling
4,4.437883622081394,thompson-sampling
4,2.9679273520990277,thompson-sampling
4,3.0205105418814773,thompson-sampling
4,5.410949278646727,thompson-sampling
4,3.3297342120844444,thompson-sampling
4,2.8700937832425293,thompson-sampling
4,3.2137349168172293,thompson-sampling
4,3.5853411372676995,thompson-sampling
4,3.9478874681367806,thompson-sampling
4,3.8454140045282985,thompson-sampling
4,3.880132002676623,thompson-sampling
4,4.001391223504367,thompson-sampling
4,3.654602556748205,thompson-sampling
4,3.9082895949990992,thompson-sampling
4,2.7877992216439136,thompson-sampling
4,2.8839595862887624,thompson-sampling
4,5.315572263822368,thompson-sampling
4,4.125837470597662,thompson-sampling
4,2.0938772436768947,thompson-sampling
4,2.7471349118494164,thompson-sampling
4,3.069106700978648,thompson-sampling
4,1.9954641687277372,thompson-sampling
4,3.660875684471028,thompson-sampling
4,5.902337782492847,thompson-sampling
4,3.4937920203852935,thompson-sampling
4,5.287607224164396,thompson-sampling
4,6.0799369855620355,thompson-sampling
4,5.068470603721183,thompson-sampling
4,4.682979274140451,thompson-sampling
4,3.4101241324085696,thompson-sampling
4,2.9520984147829887,thompson-sampling
4,4.530889179189177,thompson-sampling
4,5.173465654713716,thompson-sampling
4,2.5682805084205054,thompson-sampling
4,5.515500797369398,thompson-sampling
4,4.517444041279477,thompson-sampling
4,3.5771100949184342,thompson-sampling
4,4.820921305688955,thompson-sampling
4,4.347654285008822,thompson-sampling
4,3.806440567834296,thompson-sampling
4,5.0492782695351925,thompson-sampling
4,4.2333719643110035,thompson-sampling
4,6.007700296164019,thompson-sampling
4,4.595238976943593,thompson-sampling
4,3.4728440064365595,thompson-sampling
4,4.35450507484781,thompson-sampling
4,4.0859256991334085,thompson-sampling
4,4.012836012597885,thompson-sampling
4,4.546855852329254,thompson-sampling
4,2.5547461707880066,thompson-sampling
4,3.6454967521077926,thompson-sampling
4,3.955336527523298,thompson-sampling
4,3.0021563772571045,thompson-sampling
4,2.0204275789004864,thompson-sampling
4,6.135063948738434,thompson-sampling
4,4.114771558379955,thompson-sampling
4,3.4794761638450398,thompson-sampling
4,4.007831643445224,thompson-sampling
4,3.972205377275685,thompson-sampling
4,4.568881519989312,thompson-sampling
4,4.414432335745065,thompson-sampling
4,3.5853611521973328,thompson-sampling
4,5.3619433648916965,thompson-sampling
4,5.328914504154745,thompson-sampling
4,4.754825695930421,thompson-sampling
4,4.544371200326248,thompson-sampling
4,2.4070408958332177,thompson-sampling
4,7.106816255558686,thompson-sampling
4,5.060952042156055,thompson-sampling
4,3.9296692928443275,thompson-sampling
4,4.213454489459194,thompson-sampling
4,4.977659212077352,thompson-sampling
4,5.078059283296344,thompson-sampling
4,2.8774375860701413,thompson-sampling
4,1.962740844712613,thompson-sampling
4,4.744540830074379,thompson-sampling
4,3.8756936023467166,thompson-sampling
4,3.953555021843247,thompson-sampling
4,1.4651873136983213,thompson-sampling
4,4.890794482586391,thompson-sampling
4,2.630025389270907,thompson-sampling
4,4.036869431089515,thompson-sampling
4,3.0626729025717934,thompson-sampling
4,2.9133860034138306,thompson-sampling
4,2.842170674621985,thompson-sampling
4,3.4957595439333358,thompson-sampling
4,4.732081033758412,thompson-sampling
4,4.058467538017466,thompson-sampling
4,4.672795751315413,thompson-sampling
4,5.188363792831574,thompson-sampling
4,4.218187544207086,thompson-sampling
4,3.998488496206825,thompson-sampling
4,4.055440676563805,thompson-sampling
4,3.4414384467563948,thompson-sampling
4,5.4029213504658475,thompson-sampling
4,3.8443817549571517,thompson-sampling
4,2.2764077873130306,thompson-sampling
4,5.290963287147764,thompson-sampling
4,4.5879647776436805,thompson-sampling
4,5.088715284010126,thompson-sampling
4,3.3894879847445067,thompson-sampling
4,5.019739934555387,thompson-sampling
4,4.027436584253866,thompson-sampling
4,5.019300160518572,thompson-sampling
4,1.2421682613827474,thompson-sampling
4,3.9302752972044805,thompson-sampling
4,3.346733709269811,thompson-sampling
4,2.1029680447816137,thompson-sampling
4,3.8630462307155424,thompson-sampling
4,2.5112754934680543,thompson-sampling
4,3.972384338024531,thompson-sampling
4,3.4609766525873153,thompson-sampling
4,3.127100141004063,thompson-sampling
4,2.999966087929198,thompson-sampling
4,5.429457096042438,thompson-sampling
4,4.166816364015676,thompson-sampling
4,3.766227597764577,thompson-sampling
4,2.579126338381073,thompson-sampling
4,4.298029633381339,thompson-sampling
4,2.6329355327714614,thompson-sampling
4,3.645377191862344,thompson-sampling
4,5.560319007477909,thompson-sampling
4,4.743628231876811,thompson-sampling
4,3.5297302314255576,thompson-sampling
4,4.578047950585155,thompson-sampling
4,3.7137417655212888,thompson-sampling
4,5.116990774767862,thompson-sampling
4,4.698573039824007,thompson-sampling
4,4.157478608651985,thompson-sampling
4,3.9604742729060227,thompson-sampling
4,4.063788775621221,thompson-sampling
4,5.020667214756215,thompson-sampling
4,3.533427141088955,thompson-sampling
4,5.460068729969276,thompson-sampling
4,5.217909442305993,thompson-sampling
4,6.887089658559699,thompson-sampling
4,5.711362055569365,thompson-sampling
4,4.860542686610285,thompson-sampling
4,4.906073324373003,thompson-sampling
4,5.151486270612103,thompson-sampling
4,4.14182101746808,thompson-sampling
4,1.5986260226140847,thompson-sampling
4,2.909286808825243,thompson-sampling
4,4.344630868732185,thompson-sampling
4,2.9902303907476675,thompson-sampling
4,5.9770542096740975,thompson-sampling
4,2.6833463764411354,thompson-sampling
4,4.751196022804566,thompson-sampling
4,2.711961649549858,thompson-sampling
4,5.265630753033375,thompson-sampling
4,4.876750225671549,thompson-sampling
4,7.108390178516824,thompson-sampling
4,4.705367794157843,thompson-sampling
4,2.2211114878967724,thompson-sampling
4,4.661419035799814,thompson-sampling
4,3.6421784037929172,thompson-sampling
4,4.694339608457824,thompson-sampling
4,2.123689577162565,thompson-sampling
4,5.366029082341312,thompson-sampling
4,1.8314018064007298,thompson-sampling
4,5.629181928390882,thompson-sampling
4,4.862687674829446,thompson-sampling
4,3.9402067754340466,thompson-sampling
4,4.155707408269309,thompson-sampling
4,3.372128308214536,thompson-sampling
4,2.197501871639667,thompson-sampling
4,4.059820797051794,thompson-sampling
4,3.719762243944367,thompson-sampling
4,2.7493118495646867,thompson-sampling
4,4.776122971296092,thompson-sampling
4,2.231896903461596,thompson-sampling
4,2.392363946693208,thompson-sampling
4,5.866101183962436,thompson-sampling
4,4.228780448449492,thompson-sampling
4,5.212035898534249,thompson-sampling
4,3.5944733118566914,thompson-sampling
4,3.5500552487452315,thompson-sampling
4,6.505550315472755,thompson-sampling
4,4.940079053376101,thompson-sampling
4,4.116276737810277,thompson-sampling
4,5.4346507696481305,thompson-sampling
4,3.311050839692479,thompson-sampling
4,5.375836789602227,thompson-sampling
4,3.866152846181751,thompson-sampling
4,4.630907317550641,thompson-sampling
4,3.8781187295829156,thompson-sampling
4,4.90107202667278,thompson-sampling
4,2.345243726094794,thompson-sampling
4,5.232299164092829,thompson-sampling
4,6.357342432316013,thompson-sampling
4,3.7910858541551007,thompson-sampling
4,4.168310547866795,thompson-sampling
4,5.804742568087963,thompson-sampling
4,2.644411438931226,thompson-sampling
4,4.632019691630303,thompson-sampling
4,4.98081717736301,thompson-sampling
4,4.8638792633477985,thompson-sampling
4,4.661909128182214,thompson-sampling
4,4.224949409099301,thompson-sampling
4,3.1078588387488653,thompson-sampling
4,6.628310892951664,thompson-sampling
4,1.6402814801890395,thompson-sampling
4,3.500455181331775,thompson-sampling
4,2.1615517913971125,thompson-sampling
4,2.6852808567129487,thompson-sampling
4,3.0247151211740615,thompson-sampling
4,4.756208424858625,thompson-sampling
4,3.1059012571027065,thompson-sampling
4,3.462458808778395,thompson-sampling
4,4.981631476901626,thompson-sampling
4,5.3044394634171645,thompson-sampling
4,3.57886005318754,thompson-sampling
4,4.357075289715528,thompson-sampling
4,5.835389882819047,thompson-sampling
4,3.0549205709751908,thompson-sampling
4,3.8612218313623803,thompson-sampling
4,3.767802237902085,thompson-sampling
4,3.5481242815973477,thompson-sampling
4,4.135587086073805,thompson-sampling
4,3.7813011653072284,thompson-sampling
4,3.1935423327432555,thompson-sampling
4,2.049734707453996,thompson-sampling
4,4.632419860645482,thompson-sampling
4,3.523876812035666,thompson-sampling
4,4.516637508901944,thompson-sampling
4,4.222980254332424,thompson-sampling
4,4.114140847729622,thompson-sampling
4,3.3341045561854106,thompson-sampling
4,2.9045295072394515,thompson-sampling
4,3.9684511897162604,thompson-sampling
4,3.6398010594858183,thompson-sampling
4,4.386074045122971,thompson-sampling
4,4.138304726085772,thompson-sampling
4,5.126581202786617,thompson-sampling
4,5.944108275009032,thompson-sampling
4,2.518983850086244,thompson-sampling
4,6.684520573229639,thompson-sampling
4,3.843992097590675,thompson-sampling
4,5.730623729767247,thompson-sampling
4,1.6427187468157856,thompson-sampling
4,3.9877146709025975,thompson-sampling
4,6.666813984077617,thompson-sampling
4,4.308316519077328,thompson-sampling
4,4.788122554559931,thompson-sampling
4,3.519123661506488,thompson-sampling
4,3.3988265572283747,thompson-sampling
4,5.319251596846804,thompson-sampling
4,4.593961302121745,thompson-sampling
4,3.056281993043153,thompson-sampling
4,5.387395822704413,thompson-sampling
4,3.627195924224035,thompson-sampling
4,3.961074184488511,thompson-sampling
4,5.493030931470593,thompson-sampling
4,5.799770501957876,thompson-sampling
4,4.712257391045463,thompson-sampling
4,3.622677652061081,thompson-sampling
4,4.087664301927329,thompson-sampling
4,6.103345991424173,thompson-sampling
4,3.506349615453543,thompson-sampling
4,4.407682078641942,thompson-sampling
4,5.066177407293507,thompson-sampling
4,3.1778078512665786,thompson-sampling
4,3.9696481022367767,thompson-sampling
4,3.63911751009652,thompson-sampling
4,3.4307224917169767,thompson-sampling
4,4.233019753265237,thompson-sampling
4,5.505628970935033,thompson-sampling
4,4.191021026867933,thompson-sampling
4,3.723775866081355,thompson-sampling
4,4.661218095306808,thompson-sampling
4,4.286529487825901,thompson-sampling
4,3.6025128461347826,thompson-sampling
4,3.994875519187481,thompson-sampling
4,3.6845583552842274,thompson-sampling
4,2.8196174412466988,thompson-sampling
4,5.627482731197477,thompson-sampling
4,4.612838626074156,thompson-sampling
4,4.47608025790855,thompson-sampling
4,4.293561816063965,thompson-sampling
4,3.3635264735492787,thompson-sampling
4,4.43922568044829,thompson-sampling
4,3.4455091584856268,thompson-sampling
4,5.292329578229705,thompson-sampling
4,4.213508079580588,thompson-sampling
4,3.4553627932044986,thompson-sampling
4,3.7709633706253296,thompson-sampling
4,5.271466397552439,thompson-sampling
4,3.8285945049267966,thompson-sampling
4,4.628760903846318,thompson-sampling
4,4.934123826263933,thompson-sampling
4,3.863376510628534,thompson-sampling
4,4.331837324891079,thompson-sampling
4,4.6676021844214794,thompson-sampling
4,4.703110055470432,thompson-sampling
4,3.7397031773871308,thompson-sampling
4,3.3074939348240573,thompson-sampling
4,3.3180608807742167,thompson-sampling
4,4.0154340400815185,thompson-sampling
4,3.092544080890078,thompson-sampling
4,2.580849302083697,thompson-sampling
4,3.638652098233882,thompson-sampling
4,3.7896363855411646,thompson-sampling
4,3.2049064022461025,thompson-sampling
4,5.947307252689143,thompson-sampling
4,5.48302854726855,thompson-sampling
4,4.397520484378777,thompson-sampling
4,3.859149421894237,thompson-sampling
4,3.096292724292524,thompson-sampling
4,3.8557877779369503,thompson-sampling
4,6.346929495744732,thompson-sampling
4,4.377773363578921,thompson-sampling
4,5.038371867060789,thompson-sampling
4,3.593962102062207,thompson-sampling
4,3.7792012567931876,thompson-sampling
4,5.55469357680495,thompson-sampling
4,4.182043229711815,thompson-sampling
4,3.9807263388027008,thompson-sampling
4,4.2654501197524395,thompson-sampling
4,5.57039493656489,thompson-sampling
4,4.759640681949926,thompson-sampling
4,3.6390936939762244,thompson-sampling
4,3.1501522671977717,thompson-sampling
4,3.3793414968629034,thompson-sampling
4,3.1955023320577456,thompson-sampling
4,4.539000393505249,thompson-sampling
4,4.432085232666326,thompson-sampling
4,3.294627436773095,thompson-sampling
4,3.420987735114175,thompson-sampling
4,3.1976303809860647,thompson-sampling
4,5.51003401331999,thompson-sampling
4,3.0753880719332902,thompson-sampling
4,3.2220350685211376,thompson-sampling
4,4.173145986893875,thompson-sampling
4,2.7576650286705853,thompson-sampling
4,3.070482324191783,thompson-sampling
4,3.754157024019384,thompson-sampling
4,4.414216725500382,thompson-sampling
4,3.8567436272340183,thompson-sampling
4,4.488584774977691,thompson-sampling
4,2.4235354609680786,thompson-sampling
4,3.3872333979457054,thompson-sampling
4,4.134442972889413,thompson-sampling
4,5.83287713456891,thompson-sampling
4,4.42787155883863,thompson-sampling
4,5.170263154811369,thompson-sampling
4,2.156901950628348,thompson-sampling
4,4.36302238435666,thompson-sampling
4,4.7863580818673155,thompson-sampling
4,3.6321214251056477,thompson-sampling
4,5.249291755512872,thompson-sampling
4,4.004302021344687,thompson-sampling
4,2.6292907882666277,thompson-sampling
4,4.007077951186305,thompson-sampling
4,2.2955678207468955,thompson-sampling
4,4.126649731201667,thompson-sampling
4,5.468175242051036,thompson-sampling
4,4.1342748712573165,thompson-sampling
4,4.612657604769957,thompson-sampling
4,3.1440777814862226,thompson-sampling
4,3.594679821508536,thompson-sampling
4,4.106212550657005,thompson-sampling
4,3.5093333007921013,thompson-sampling
4,3.4788649075911096,thompson-sampling
4,3.260560138783195,thompson-sampling
4,3.1406118441119606,thompson-sampling
4,3.553652363338624,thompson-sampling
4,3.9286528376984577,thompson-sampling
4,4.891577703258897,thompson-sampling
4,2.8033725689418425,thompson-sampling
4,3.8609343954482367,thompson-sampling
4,4.329940933809825,thompson-sampling
4,4.994806644255927,thompson-sampling
4,4.812698255637836,thompson-sampling
4,4.528270432595582,thompson-sampling
4,4.290146858914229,thompson-sampling
4,3.3816751948180492,thompson-sampling
4,5.0780542527845665,thompson-sampling
4,3.192253648036114,thompson-sampling
4,3.0638572587089423,thompson-sampling
4,4.090333696682584,thompson-sampling
4,2.5827775516020193,thompson-sampling
4,4.632765599440007,thompson-sampling
4,4.41997197912605,thompson-sampling
4,4.071153035729093,thompson-sampling
4,4.645584029132976,thompson-sampling
4,3.5683176010610413,thompson-sampling
4,3.0784026730028966,thompson-sampling
4,4.122048906149106,thompson-sampling
4,3.93829299179926,thompson-sampling
4,4.449350307317742,thompson-sampling
4,3.3036967309329612,thompson-sampling
4,3.377154784383136,thompson-sampling
4,5.064588207824012,thompson-sampling
4,3.189792406601474,thompson-sampling
4,4.827701583677662,thompson-sampling
4,3.417357147844636,thompson-sampling
4,4.030349473613495,thompson-sampling
4,3.043137733242117,thompson-sampling
4,4.898202860203846,thompson-sampling
4,3.5903193736478567,thompson-sampling
4,6.281913781116522,thompson-sampling
4,4.898741940722183,thompson-sampling
4,3.007299435438262,thompson-sampling
4,4.216415051167426,thompson-sampling
4,2.870473061251599,thompson-sampling
4,2.6914834204408553,thompson-sampling
4,3.337717682481284,thompson-sampling
4,3.6800028982770177,thompson-sampling
4,4.941436190976577,thompson-sampling
4,3.5953207499377955,thompson-sampling
4,1.7806467876894287,thompson-sampling
4,4.243155375415306,thompson-sampling
4,4.650520307496927,thompson-sampling
4,5.342329743921876,thompson-sampling
4,2.8742414105426617,thompson-sampling
4,4.865198654275532,thompson-sampling
4,3.1209388418069364,thompson-sampling
4,3.2441839301105713,thompson-sampling
4,4.57294128932226,thompson-sampling
4,5.7147395876357905,thompson-sampling
4,4.571044729401227,thompson-sampling
4,2.7921115365603146,thompson-sampling
4,3.3221297270080514,thompson-sampling
4,4.318228763555974,thompson-sampling
4,3.9978794796522754,thompson-sampling
4,4.845653967410531,thompson-sampling
4,3.1714894127029645,thompson-sampling
4,5.065150314932671,thompson-sampling
4,4.241031291488203,thompson-sampling
4,3.1905081485290605,thompson-sampling
4,2.7048766855384114,thompson-sampling
4,5.112858407274246,thompson-sampling
4,4.090831372807262,thompson-sampling
4,2.7493097340612205,thompson-sampling
4,3.8203853216198356,thompson-sampling
4,1.7138753970041516,thompson-sampling
4,4.612712742364073,thompson-sampling
4,5.310977247336698,thompson-sampling
4,2.746864148891089,thompson-sampling
4,4.320729703031447,thompson-sampling
4,4.327917515447856,thompson-sampling
4,4.871542720119693,thompson-sampling
4,3.275537466663497,thompson-sampling
4,4.4082870976564585,thompson-sampling
4,3.74635285419821,thompson-sampling
4,2.3427082046614665,thompson-sampling
4,1.75284189581303,thompson-sampling
4,4.7057009351206895,thompson-sampling
4,4.568425239604256,thompson-sampling
4,4.572764164579931,thompson-sampling
4,2.5671728487679637,thompson-sampling
4,4.290895096339885,thompson-sampling
4,4.143744196429497,thompson-sampling
4,4.437884353769693,thompson-sampling
4,4.175291811016072,thompson-sampling
4,3.2546581891652795,thompson-sampling
4,5.246630671774387,thompson-sampling
4,4.020642686129539,thompson-sampling
4,4.156327718508651,thompson-sampling
4,3.220491417919225,thompson-sampling
4,5.853780066856586,thompson-sampling
4,3.877679349732416,thompson-sampling
4,3.9281108493880867,thompson-sampling
4,2.254145140964817,thompson-sampling
4,3.855940959579957,thompson-sampling
4,3.396087423990511,thompson-sampling
4,3.8956868090237755,thompson-sampling
4,5.123252401438874,thompson-sampling
4,3.7073705456061776,thompson-sampling
4,4.041851113432005,thompson-sampling
4,4.317635326549974,thompson-sampling
4,3.773190632964889,thompson-sampling
4,4.534553837203912,thompson-sampling
4,3.3393819201431874,thompson-sampling
4,4.645194973407073,thompson-sampling
4,4.285698963671404,thompson-sampling
4,5.733584233773505,thompson-sampling
4,5.988680386480066,thompson-sampling
4,4.45201077772351,thompson-sampling
4,3.131011841760026,thompson-sampling
4,2.2747551901604313,thompson-sampling
4,4.427322557342176,thompson-sampling
4,4.488794642521412,thompson-sampling
4,2.555873588385541,thompson-sampling
4,1.3726414318425428,thompson-sampling
4,3.3863666402196397,thompson-sampling
4,6.308062948732248,thompson-sampling
4,3.061041917351975,thompson-sampling
4,4.394851114556709,thompson-sampling
4,5.520406994258448,thompson-sampling
4,3.8579079880990936,thompson-sampling
4,3.397968785788348,thompson-sampling
4,3.329929432701145,thompson-sampling
4,3.3514650277637648,thompson-sampling
4,3.2955556113331466,thompson-sampling
4,4.536931626385964,thompson-sampling
4,2.63236734256141,thompson-sampling
4,3.68621767720453,thompson-sampling
4,2.6712218355420845,thompson-sampling
4,2.8247831592420196,thompson-sampling
4,5.2447737148938955,thompson-sampling
4,4.837757649991028,thompson-sampling
4,4.40981700340527,thompson-sampling
4,3.4560310447934817,thompson-sampling
4,1.7460530920566626,thompson-sampling
4,2.923830101575482,thompson-sampling
4,3.6288737348066107,thompson-sampling
4,4.298294026382477,thompson-sampling
4,3.43974885537743,thompson-sampling
4,3.5384099637777493,thompson-sampling
4,5.1231229956077815,thompson-sampling
4,4.055756223267041,thompson-sampling
4,2.320963515286536,thompson-sampling
4,4.036632872854742,thompson-sampling
4,3.162107031955971,thompson-sampling
4,4.823147709101838,thompson-sampling
4,3.373764366759005,thompson-sampling
4,4.7273698876405,thompson-sampling
4,3.0315190270942547,thompson-sampling
4,4.995595193033442,thompson-sampling
